"","V1","V2"
"6813",969,1797
"6814",969,1868
"6815",969,2059
"6816",969,2125
"6817",969,2126
"6818",969,2590
"6819",969,2742
"6820",969,2747
"6821",969,2783
"6822",970,1073
"6823",970,1433
"6824",970,1882
"6825",970,2122
"6826",970,2285
"6827",970,2743
"6828",970,2776
"6829",970,2800
"6830",970,2929
"6831",970,2960
"6832",970,2972
"6833",971,999
"6834",971,1077
"6835",971,1306
"6836",971,1424
"6837",971,1469
"6838",971,2130
"6839",971,2174
"6840",971,2342
"6841",971,2348
"6842",971,2378
"6843",971,2413
"6844",971,2417
"6845",971,2603
"6846",971,2658
"6847",971,2672
"6848",971,2721
"6849",971,2797
"6850",971,2838
"6851",971,2898
"6852",972,2263
"6853",973,1834
"6854",975,1305
"6855",975,1366
"6856",977,1074
"6857",977,1231
"6858",977,1591
"6859",977,2031
"6860",977,2356
"6861",977,2526
"6862",978,1498
"6863",978,1506
"6864",979,1728
"6865",980,1289
"6866",980,1877
"6867",980,2296
"6868",980,2672
"6869",980,2719
"6870",980,2948
"6871",982,2327
"6872",983,2707
"6873",984,1077
"6874",985,1500
"6875",985,2074
"6876",985,2104
"6877",985,2340
"6878",985,2442
"6879",986,1772
"6880",986,2195
"6881",986,2714
"6882",987,2335
"6883",987,2572
"6884",988,1253
"6885",989,2065
"6886",989,2783
"6887",989,2795
"6888",989,2872
"6889",989,2879
"6890",992,1012
"6891",992,1403
"6892",992,1800
"6893",992,2185
"6894",992,2781
"6895",993,2052
"6896",994,2928
"6897",995,1257
"6898",995,1741
"6899",995,1970
"6900",997,1390
"6901",997,1665
"6902",997,1994
"6903",997,2186
"6904",997,2390
"6905",997,2580
"6906",997,2866
"6907",997,2931
"6908",998,1780
"6909",998,2033
"6910",998,2708
"6911",1000,2028
"6912",1001,1581
"6913",1001,2249
"6914",1001,2859
"6915",1002,1434
"6916",1002,1570
"6917",1002,2036
"6918",1002,2246
"6919",1003,1588
"6920",1004,1255
"6921",1004,1324
"6922",1004,1445
"6923",1004,1463
"6924",1004,1470
"6925",1004,1630
"6926",1004,1796
"6927",1004,1870
"6928",1004,1873
"6929",1004,2129
"6930",1004,2353
"6931",1004,2373
"6932",1004,2414
"6933",1004,2469
"6934",1004,2482
"6935",1004,2609
"6936",1005,1127
"6937",1005,1169
"6938",1005,1268
"6939",1005,1313
"6940",1005,1329
"6941",1005,1342
"6942",1005,1381
"6943",1005,1445
"6944",1005,1493
"6945",1005,1637
"6946",1005,1885
"6947",1005,2169
"6948",1005,2172
"6949",1005,2602
"6950",1005,2653
"6951",1005,2744
"6952",1005,2800
"6953",1005,2899
"6954",1005,2961
"6955",1006,1107
"6956",1006,1112
"6957",1006,1167
"6958",1006,1171
"6959",1006,1201
"6960",1006,1781
"6961",1006,1804
"6962",1006,1886
"6963",1006,1954
"6964",1006,2114
"6965",1006,2165
"6966",1006,2385
"6967",1006,2402
"6968",1006,2410
"6969",1006,2461
"6970",1006,2512
"6971",1006,2522
"6972",1006,2538
"6973",1006,2597
"6974",1006,2605
"6975",1006,2643
"6976",1006,2656
"6977",1006,2891
"6978",1007,1252
"6979",1007,1452
"6980",1007,1469
"6981",1007,1902
"6982",1007,2153
"6983",1007,2186
"6984",1007,2263
"6985",1007,2515
"6986",1007,2751
"6987",1007,2870
"6988",1007,2897
"6989",1007,2920
"6990",1008,1107
"6991",1008,1135
"6992",1008,1246
"6993",1008,1459
"6994",1008,1624
"6995",1008,1712
"6996",1008,2163
"6997",1008,2268
"6998",1008,2386
"6999",1008,2469
"7000",1008,2471
"7001",1008,2597
"7002",1008,2784
"7003",1008,2803
"7004",1008,2878
"7005",1008,2886
"7006",1008,2888
"7007",1008,2900
"7008",1009,1403
"7009",1009,1550
"7010",1009,1582
"7011",1009,1727
"7012",1009,1735
"7013",1009,2330
"7014",1010,1141
"7015",1010,1445
"7016",1010,1716
"7017",1010,1782
"7018",1010,1894
"7019",1010,2009
"7020",1010,2135
"7021",1010,2719
"7022",1010,2749
"7023",1010,2849
"7024",1010,2893
"7025",1010,2975
"7026",1011,1020
"7027",1011,1712
"7028",1011,2493
"7029",1011,2872
"7030",1012,1119
"7031",1012,1143
"7032",1012,1445
"7033",1012,1464
"7034",1012,1625
"7035",1012,1885
"7036",1012,1899
"7037",1012,2458
"7038",1012,2463
"7039",1012,2466
"7040",1012,2497
"7041",1012,2770
"7042",1012,2877
"7043",1013,1247
"7044",1013,1258
"7045",1013,1890
"7046",1013,2049
"7047",1013,2511
"7048",1013,2515
"7049",1013,2909
"7050",1014,1459
"7051",1014,1718
"7052",1014,2643
"7053",1014,2887
"7054",1014,2888
"7055",1015,1093
"7056",1015,1322
"7057",1015,1666
"7058",1015,2063
"7059",1015,2345
"7060",1015,2469
"7061",1015,2543
"7062",1016,1128
"7063",1016,1247
"7064",1017,1544
"7065",1017,2480
"7066",1017,2977
"7067",1018,1249
"7068",1018,1311
"7069",1018,1544
"7070",1018,1605
"7071",1018,1809
"7072",1018,1881
"7073",1018,2316
"7074",1018,2469
"7075",1018,2790
"7076",1019,1098
"7077",1019,1325
"7078",1019,1620
"7079",1019,1805
"7080",1019,2034
"7081",1019,2146
"7082",1019,2409
"7083",1019,2418
"7084",1019,2727
"7085",1019,2866
"7086",1020,1088
"7087",1020,1325
"7088",1020,1328
"7089",1020,1728
"7090",1020,1859
"7091",1020,1912
"7092",1020,2073
"7093",1020,2234
"7094",1020,2245
"7095",1020,2418
"7096",1020,2423
"7097",1020,2744
"7098",1020,2783
"7099",1020,2869
"7100",1020,2972
"7101",1021,1278
"7102",1021,1429
"7103",1021,1471
"7104",1021,1478
"7105",1021,1545
"7106",1021,1579
"7107",1021,1622
"7108",1021,1667
"7109",1021,1669
"7110",1021,1709
"7111",1021,2337
"7112",1021,2418
"7113",1021,2563
"7114",1021,2567
"7115",1021,2603
"7116",1021,2971
"7117",1022,1188
"7118",1022,1323
"7119",1022,1379
"7120",1022,1413
"7121",1022,1620
"7122",1022,1626
"7123",1022,1652
"7124",1022,1708
"7125",1022,2036
"7126",1022,2420
"7127",1022,2480
"7128",1022,2544
"7129",1022,2812
"7130",1023,1134
"7131",1023,1423
"7132",1023,1723
"7133",1023,1965
"7134",1023,2163
"7135",1023,2592
"7136",1023,2651
"7137",1023,2954
"7138",1023,2974
"7139",1024,1826
"7140",1024,2781
"7141",1025,1363
"7142",1025,2058
"7143",1025,2303
"7144",1025,2681
"7145",1026,1576
"7146",1026,2798
"7147",1026,2856
"7148",1028,2149
"7149",1028,2700
"7150",1028,2810
"7151",1030,2608
"7152",1032,1349
"7153",1032,2688
"7154",1034,1366
"7155",1034,2236
"7156",1035,2718
"7157",1036,1368
"7158",1036,2228
"7159",1036,2237
"7160",1037,1263
"7161",1037,1410
"7162",1037,2074
"7163",1037,2321
"7164",1037,2965
"7165",1038,2001
"7166",1038,2211
"7167",1038,2744
"7168",1039,1369
"7169",1039,1828
"7170",1040,2847
"7171",1041,1361
"7172",1041,2093
"7173",1041,2329
"7174",1042,1083
"7175",1042,2475
"7176",1043,2953
"7177",1045,1311
"7178",1045,2517
"7179",1046,1668
"7180",1046,1831
"7181",1046,2037
"7182",1046,2084
"7183",1046,2693
"7184",1047,1351
"7185",1048,2610
"7186",1049,1068
"7187",1049,1797
"7188",1049,1853
"7189",1049,1974
"7190",1049,2664
"7191",1050,1372
"7192",1051,1305
"7193",1051,1359
"7194",1051,1832
"7195",1051,2037
"7196",1051,2473
"7197",1053,1229
"7198",1053,1348
"7199",1053,2060
"7200",1054,1099
"7201",1054,1222
"7202",1054,1572
"7203",1054,1586
"7204",1054,1934
"7205",1054,2243
"7206",1054,2553
"7207",1054,2561
"7208",1054,2958
"7209",1054,2966
"7210",1055,1424
"7211",1055,2409
"7212",1055,2531
"7213",1055,2567
"7214",1055,2752
"7215",1055,2774
"7216",1056,1204
"7217",1056,1647
"7218",1056,2039
"7219",1056,2301
"7220",1056,2765
"7221",1057,1633
"7222",1057,1672
"7223",1057,2073
"7224",1057,2376
"7225",1057,2810
"7226",1057,2969
"7227",1058,1062
"7228",1058,1212
"7229",1058,1539
"7230",1058,1602
"7231",1058,1951
"7232",1058,2283
"7233",1058,2524
"7234",1058,2602
"7235",1058,2908
"7236",1058,2972
"7237",1059,1242
"7238",1059,1549
"7239",1059,2335
"7240",1059,2419
"7241",1059,2561
"7242",1059,2636
"7243",1059,2703
"7244",1059,2790
"7245",1060,1581
"7246",1060,2031
"7247",1060,2254
"7248",1060,2389
"7249",1060,2697
"7250",1062,1098
"7251",1062,1480
"7252",1062,2032
"7253",1062,2263
"7254",1062,2562
"7255",1062,2661
"7256",1062,2953
"7257",1062,2955
"7258",1063,1355
"7259",1063,1569
"7260",1063,1791
"7261",1063,2385
"7262",1063,2513
"7263",1064,1438
"7264",1064,1587
"7265",1064,1867
"7266",1064,1954
"7267",1064,2156
"7268",1064,2269
"7269",1064,2335
"7270",1064,2696
"7271",1064,2797
"7272",1065,1084
"7273",1065,1158
"7274",1065,1255
"7275",1065,1549
"7276",1065,1993
"7277",1065,2379
"7278",1065,2699
"7279",1066,1434
"7280",1066,1781
"7281",1066,2170
"7282",1066,2702
"7283",1066,2742
"7284",1066,2922
"7285",1067,1197
"7286",1067,1424
"7287",1067,1899
"7288",1067,2014
"7289",1067,2341
"7290",1067,2418
"7291",1068,1556
"7292",1068,1660
"7293",1068,1698
"7294",1068,1808
"7295",1068,2111
"7296",1068,2128
"7297",1068,2183
"7298",1068,2427
"7299",1068,2521
"7300",1068,2768
"7301",1069,1204
"7302",1069,1287
"7303",1069,1363
"7304",1069,1421
"7305",1069,1560
"7306",1069,1819
"7307",1069,2164
"7308",1069,2210
"7309",1069,2784
"7310",1070,1096
"7311",1070,1341
"7312",1070,1550
"7313",1070,1728
"7314",1070,2530
"7315",1070,2808
"7316",1070,2830
"7317",1071,1719
"7318",1071,1796
"7319",1071,1941
"7320",1071,2120
"7321",1071,2125
"7322",1071,2535
"7323",1071,2574
"7324",1071,2605
"7325",1071,2701
"7326",1071,2788
"7327",1072,1084
"7328",1072,1428
"7329",1072,1509
"7330",1072,1584
"7331",1072,1629
"7332",1072,2258
"7333",1072,2568
"7334",1072,2584
"7335",1072,2697
"7336",1072,2940
"7337",1073,1177
"7338",1073,1571
"7339",1073,1917
"7340",1073,2216
"7341",1074,1248
"7342",1074,1299
"7343",1074,1538
"7344",1074,1782
"7345",1074,2746
"7346",1074,2935
"7347",1075,1331
"7348",1075,1662
"7349",1075,1854
"7350",1075,2033
"7351",1075,2119
"7352",1075,2247
"7353",1075,2587
"7354",1075,2610
"7355",1075,2666
"7356",1075,2934
"7357",1075,2960
"7358",1076,1084
"7359",1076,1602
"7360",1076,1752
"7361",1076,1771
"7362",1076,1790
"7363",1076,1809
"7364",1076,1944
"7365",1076,2290
"7366",1076,2300
"7367",1076,2660
"7368",1076,2709
"7369",1076,2785
"7370",1077,1085
"7371",1077,1494
"7372",1077,1637
"7373",1077,2030
"7374",1077,2055
"7375",1077,2105
"7376",1077,2171
"7377",1077,2260
"7378",1078,1347
"7379",1078,2050
"7380",1078,2053
"7381",1078,2383
"7382",1078,2477
"7383",1078,2712
"7384",1078,2785
"7385",1078,2867
"7386",1079,1245
"7387",1079,1923
"7388",1079,1963
"7389",1079,1967
"7390",1079,2051
"7391",1079,2288
"7392",1079,2314
"7393",1079,2519
"7394",1079,2741
"7395",1080,1212
"7396",1080,1230
"7397",1080,1243
"7398",1080,1308
"7399",1080,1573
"7400",1080,1620
"7401",1080,1642
"7402",1080,1694
"7403",1080,1865
"7404",1080,2115
"7405",1080,2242
"7406",1080,2964
"7407",1081,1574
"7408",1081,2864
"7409",1082,1964
"7410",1082,2270
"7411",1082,2287
"7412",1082,2350
"7413",1082,2641
"7414",1083,1205
"7415",1083,1525
"7416",1083,1731
"7417",1083,1948
"7418",1083,1958
"7419",1083,2561
"7420",1083,2582
"7421",1083,2603
"7422",1083,2618
"7423",1084,1509
"7424",1084,1576
"7425",1084,1708
"7426",1084,1723
"7427",1084,2053
"7428",1084,2171
"7429",1084,2279
"7430",1084,2285
"7431",1084,2710
"7432",1084,2924
"7433",1085,1276
"7434",1085,1327
"7435",1085,1973
"7436",1085,2250
"7437",1086,1252
"7438",1086,1512
"7439",1086,2364
"7440",1086,2522
"7441",1086,2867
"7442",1087,1341
"7443",1087,1418
"7444",1087,1848
"7445",1087,2017
"7446",1087,2079
"7447",1087,2145
"7448",1087,2215
"7449",1088,1267
"7450",1088,1429
"7451",1088,1780
"7452",1088,1906
"7453",1088,2784
"7454",1088,2873
"7455",1088,2958
"7456",1089,1105
"7457",1089,1137
"7458",1089,1336
"7459",1089,1452
"7460",1089,2509
"7461",1089,2516
"7462",1089,2520
"7463",1089,2685
"7464",1090,1242
"7465",1090,1310
"7466",1090,1552
"7467",1090,1554
"7468",1090,1739
"7469",1090,2099
"7470",1090,2477
"7471",1091,1131
"7472",1091,1485
"7473",1091,2049
"7474",1091,2501
"7475",1092,1395
"7476",1092,1449
"7477",1092,1669
"7478",1092,1786
"7479",1092,2066
"7480",1092,2654
"7481",1093,1350
"7482",1093,2083
"7483",1093,2460
"7484",1093,2751
"7485",1093,2887
"7486",1093,2936
"7487",1094,1475
"7488",1094,1595
"7489",1094,1668
"7490",1094,1861
"7491",1094,2012
"7492",1094,2277
"7493",1094,2323
"7494",1094,2610
"7495",1095,1477
"7496",1096,1249
"7497",1096,1406
"7498",1096,1709
"7499",1096,1887
"7500",1096,2070
"7501",1096,2107
"7502",1096,2173
"7503",1096,2209
"7504",1096,2311
"7505",1096,2372
"7506",1096,2391
"7507",1096,2528
"7508",1096,2649
"7509",1096,2751
"7510",1096,2962
"7511",1097,1188
"7512",1097,1199
"7513",1097,1224
"7514",1097,1248
"7515",1097,1435
"7516",1097,1449
"7517",1097,1710
"7518",1097,2007
"7519",1097,2137
"7520",1097,2266
"7521",1097,2312
"7522",1097,2328
"7523",1097,2336
"7524",1097,2521
"7525",1097,2820
"7526",1097,2977
"7527",1098,1138
"7528",1098,1423
"7529",1098,1468
"7530",1098,2054
"7531",1098,2312
"7532",1098,2477
"7533",1098,2529
"7534",1098,2667
"7535",1098,2698
"7536",1098,2788
"7537",1098,2844
"7538",1098,2955
"7539",1098,2961
"7540",1099,1243
"7541",1099,1315
"7542",1099,1325
"7543",1099,1470
"7544",1099,1562
"7545",1099,1711
"7546",1099,1733
"7547",1099,1742
"7548",1099,1858
"7549",1099,1863
"7550",1099,2068
"7551",1099,2154
"7552",1099,2172
"7553",1099,2404
"7554",1099,2614
"7555",1099,2752
"7556",1099,2775
"7557",1099,2779
"7558",1099,2802
"7559",1099,2867
"7560",1099,2878
"7561",1099,2882
"7562",1100,1339
"7563",1100,1919
"7564",1100,2064
"7565",1100,2127
"7566",1100,2149
"7567",1100,2326
"7568",1100,2377
"7569",1100,2607
"7570",1100,2956
"7571",1101,1617
"7572",1101,1639
"7573",1101,1864
"7574",1101,2063
"7575",1101,2231
"7576",1101,2277
"7577",1101,2316
"7578",1103,1376
"7579",1103,1398
"7580",1103,2376
"7581",1103,2679
"7582",1104,1349
"7583",1104,1868
"7584",1105,1416
"7585",1105,1655
"7586",1105,1709
"7587",1105,1731
"7588",1105,2231
"7589",1105,2297
"7590",1106,1256
"7591",1106,2878
"7592",1107,1730
"7593",1107,2202
"7594",1107,2418
"7595",1107,2467
"7596",1108,2608
"7597",1109,1597
"7598",1110,1900
"7599",1110,2127
"7600",1110,2469
"7601",1111,1611
"7602",1111,1675
"7603",1111,2514
"7604",1112,1342
"7605",1112,1462
"7606",1112,1727
"7607",1112,1863
"7608",1113,2420
"7609",1113,2958
"7610",1114,2501
"7611",1114,2975
"7612",1116,1301
"7613",1116,1959
"7614",1116,2310
"7615",1116,2776
"7616",1116,2873
"7617",1117,1942
"7618",1117,2210
"7619",1117,2462
"7620",1118,1594
"7621",1118,2108
"7622",1118,2680
"7623",1119,1313
"7624",1119,2112
"7625",1120,1136
"7626",1120,2798
"7627",1120,2878
"7628",1121,1468
"7629",1121,2054
"7630",1121,2870
"7631",1121,2919
"7632",1122,2049
"7633",1122,2841
"7634",1123,2887
"7635",1124,1242
"7636",1125,1248
"7637",1125,1314
"7638",1125,1713
"7639",1125,2653
"7640",1126,2705
"7641",1127,1218
"7642",1127,1258
"7643",1127,1455
"7644",1127,2853
"7645",1127,2875
"7646",1128,2747
"7647",1129,2863
"7648",1130,1622
"7649",1130,1739
"7650",1131,1714
"7651",1131,2055
"7652",1132,1314
"7653",1132,1668
"7654",1132,2472
"7655",1133,2791
"7656",1133,2862
"7657",1133,2878
"7658",1134,1165
"7659",1134,1325
"7660",1134,1424
"7661",1134,1469
"7662",1134,1697
"7663",1134,1858
"7664",1134,2174
"7665",1134,2331
"7666",1134,2419
"7667",1134,2717
"7668",1134,2951
"7669",1134,2963
"7670",1135,1165
"7671",1135,1282
"7672",1135,1324
"7673",1135,1407
"7674",1135,1670
"7675",1135,1805
"7676",1135,2032
"7677",1135,2061
"7678",1135,2155
"7679",1135,2285
"7680",1135,2387
"7681",1135,2599
"7682",1135,2600
"7683",1135,2733
"7684",1135,2789
"7685",1135,2817
"7686",1135,2843
"7687",1136,1299
"7688",1136,1401
"7689",1136,1425
"7690",1136,1650
"7691",1136,1774
"7692",1136,1803
"7693",1136,1805
"7694",1136,2105
"7695",1136,2124
"7696",1136,2170
"7697",1136,2227
"7698",1136,2287
"7699",1136,2340
"7700",1136,2350
"7701",1136,2375
"7702",1136,2464
"7703",1136,2598
"7704",1136,2650
"7705",1136,2699
"7706",1136,2842
"7707",1136,2906
"7708",1136,2955
"7709",1137,1297
"7710",1137,1330
"7711",1137,1425
"7712",1137,1738
"7713",1137,1944
"7714",1137,1980
"7715",1137,2341
"7716",1137,2365
"7717",1137,2386
"7718",1137,2548
"7719",1137,2740
"7720",1138,1321
"7721",1138,1873
"7722",1138,1904
"7723",1138,2052
"7724",1138,2150
"7725",1138,2266
"7726",1138,2417
"7727",1138,2554
"7728",1138,2778
"7729",1138,2780
"7730",1138,2789
"7731",1138,2851
"7732",1138,2872
"7733",1139,1384
"7734",1139,1447
"7735",1139,1879
"7736",1139,2051
"7737",1139,2168
"7738",1139,2209
"7739",1139,2280
"7740",1139,2483
"7741",1139,2512
"7742",1139,2738
"7743",1139,2865
"7744",1139,2974
"7745",1139,2976
"7746",1140,1625
"7747",1140,1631
"7748",1140,1740
"7749",1140,2002
"7750",1141,1472
"7751",1141,1630
"7752",1141,1638
"7753",1141,2470
"7754",1141,2491
"7755",1141,2752
"7756",1141,2785
"7757",1141,2886
"7758",1142,1197
"7759",1142,1258
"7760",1142,1621
"7761",1142,1807
"7762",1142,1854
"7763",1142,1860
"7764",1142,1973
"7765",1142,2323
"7766",1142,2764
"7767",1142,2870
"7768",1142,2872
"7769",1143,1725
"7770",1143,1881
"7771",1143,2325
"7772",1143,2334
"7773",1144,2229
"7774",1144,2326
"7775",1144,2579
"7776",1144,2719
"7777",1145,1712
"7778",1147,1329
"7779",1147,1713
"7780",1147,2255
"7781",1148,1321
"7782",1148,1348
"7783",1148,1492
"7784",1148,1994
"7785",1148,2564
"7786",1149,1463
"7787",1149,1487
"7788",1149,1545
"7789",1149,2715
"7790",1150,2123
"7791",1150,2883
"7792",1151,1293
"7793",1153,2261
"7794",1154,1716
"7795",1154,2828
"7796",1155,2599
"7797",1155,2623
"7798",1155,2709
"7799",1157,1737
"7800",1157,2636
"7801",1157,2694
"7802",1157,2938
"7803",1159,1544
"7804",1159,1959
"7805",1159,2070
"7806",1160,1574
"7807",1161,1807
"7808",1161,2613
"7809",1161,2662
"7810",1162,1230
"7811",1163,1200
"7812",1164,2687
"7813",1165,1284
"7814",1165,2439
"7815",1165,2710
"7816",1165,2826
"7817",1166,1582
"7818",1166,2037
"7819",1167,1216
"7820",1167,1323
"7821",1167,1781
"7822",1168,1311
"7823",1168,2105
"7824",1169,1410
"7825",1170,1638
"7826",1170,1740
"7827",1170,2441
"7828",1172,1297
"7829",1173,1702
"7830",1173,1737
"7831",1173,1905
"7832",1173,1960
"7833",1173,2054
"7834",1173,2240
"7835",1175,1639
"7836",1175,1726
"7837",1175,1781
"7838",1175,1803
"7839",1175,2066
"7840",1175,2402
"7841",1175,2892
"7842",1176,1558
"7843",1176,1952
"7844",1177,1337
"7845",1177,1590
"7846",1177,2310
"7847",1177,2705
"7848",1177,2864
"7849",1178,1976
"7850",1178,2472
"7851",1179,2943
"7852",1181,1442
"7853",1181,2053
"7854",1181,2326
"7855",1181,2402
"7856",1181,2566
"7857",1181,2962
"7858",1181,2978
"7859",1182,2044
"7860",1182,2146
"7861",1182,2246
"7862",1183,1554
"7863",1183,1683
"7864",1183,2337
"7865",1184,2970
"7866",1185,1467
"7867",1186,1221
"7868",1186,1777
"7869",1186,1811
"7870",1186,2118
"7871",1186,2119
"7872",1186,2788
"7873",1188,1230
"7874",1188,1621
"7875",1189,1404
"7876",1189,1610
"7877",1189,2064
"7878",1189,2514
"7879",1189,2786
"7880",1190,1962
"7881",1191,2037
"7882",1192,2414
"7883",1193,2256
"7884",1194,1703
"7885",1196,1765
"7886",1196,2253
"7887",1197,1298
"7888",1197,1969
"7889",1197,2367
"7890",1197,2585
"7891",1197,2660
"7892",1198,1956
"7893",1199,1266
"7894",1199,1857
"7895",1199,2943
"7896",1199,2960
"7897",1200,1797
"7898",1200,2701
"7899",1201,1559
"7900",1201,1939
"7901",1201,1975
"7902",1201,2379
"7903",1201,2864
"7904",1202,1402
"7905",1202,1592
"7906",1202,2397
"7907",1202,2872
"7908",1202,2957
"7909",1203,1720
"7910",1204,1291
"7911",1204,2205
"7912",1204,2743
"7913",1205,1466
"7914",1205,2206
"7915",1205,2899
"7916",1206,1304
"7917",1206,1807
"7918",1206,2357
"7919",1207,1621
"7920",1207,1951
"7921",1207,2239
"7922",1207,2244
"7923",1208,1427
"7924",1208,1800
"7925",1208,2917
"7926",1209,1564
"7927",1209,2323
"7928",1209,2379
"7929",1209,2449
"7930",1210,1732
"7931",1210,1773
"7932",1210,2696
"7933",1210,2699
"7934",1210,2868
"7935",1211,1961
"7936",1212,1787
"7937",1212,1859
"7938",1212,2035
"7939",1212,2243
"7940",1212,2275
"7941",1212,2705
"7942",1212,2742
"7943",1212,2866
"7944",1213,1429
"7945",1213,1705
"7946",1213,1877
"7947",1213,2028
"7948",1213,2130
"7949",1215,2743
"7950",1217,1589
"7951",1217,1959
"7952",1217,2039
"7953",1218,1427
"7954",1218,1795
"7955",1219,2154
"7956",1219,2263
"7957",1220,1400
"7958",1220,1543
"7959",1220,2491
"7960",1220,2565
"7961",1220,2935
"7962",1223,2968
"7963",1224,1806
"7964",1224,2217
"7965",1224,2651
"7966",1225,1946
"7967",1226,1436
"7968",1226,1946
"7969",1226,2342
"7970",1227,2383
"7971",1227,2834
"7972",1227,2955
"7973",1229,1620
"7974",1229,2035
"7975",1229,2376
"7976",1229,2817
"7977",1230,1564
"7978",1230,1739
"7979",1230,2310
"7980",1230,2338
"7981",1230,2434
"7982",1232,1412
"7983",1232,1777
"7984",1232,2067
"7985",1232,2341
"7986",1232,2774
"7987",1232,2791
"7988",1233,1796
"7989",1233,2056
"7990",1234,1720
"7991",1234,2248
"7992",1234,2939
"7993",1235,2960
"7994",1236,2635
"7995",1237,1310
"7996",1237,2584
"7997",1237,2662
"7998",1237,2788
"7999",1238,1250
"8000",1238,1783
"8001",1239,1359
"8002",1239,1804
"8003",1239,2417
"8004",1240,1467
"8005",1240,1556
"8006",1240,1886
"8007",1240,1895
"8008",1240,2411
"8009",1240,2844
"8010",1241,2289
"8011",1241,2340
"8012",1241,2433
"8013",1241,2523
"8014",1241,2769
"8015",1241,2843
"8016",1242,1866
"8017",1242,2037
"8018",1242,2108
"8019",1242,2122
"8020",1242,2481
"8021",1242,2564
"8022",1242,2791
"8023",1242,2798
"8024",1242,2971
"8025",1243,1306
"8026",1243,2589
"8027",1243,2593
"8028",1244,1538
"8029",1244,1802
"8030",1244,2349
"8031",1244,2537
"8032",1245,1446
"8033",1245,1502
"8034",1245,1550
"8035",1245,1629
"8036",1245,1886
"8037",1245,1893
"8038",1245,1970
"8039",1245,2322
"8040",1245,2326
"8041",1245,2381
"8042",1245,2643
"8043",1245,2792
"8044",1245,2841
"8045",1246,1760
"8046",1247,1385
"8047",1247,1723
"8048",1247,2549
"8049",1248,1252
"8050",1248,1458
"8051",1248,1674
"8052",1248,1875
"8053",1248,1889
"8054",1248,2319
"8055",1248,2396
"8056",1248,2506
"8057",1248,2647
"8058",1249,1873
"8059",1249,2243
"8060",1249,2264
"8061",1249,2271
"8062",1249,2331
"8063",1250,1267
"8064",1250,1288
"8065",1250,1673
"8066",1250,1959
"8067",1250,1970
"8068",1250,1993
"8069",1250,2098
"8070",1250,2111
"8071",1250,2134
"8072",1250,2285
"8073",1250,2306
"8074",1250,2345
"8075",1250,2694
"8076",1250,2773
"8077",1250,2784
"8078",1250,2835
"8079",1250,2861
"8080",1250,2941
"8081",1250,2973
"8082",1251,1285
"8083",1251,1340
"8084",1251,1600
"8085",1251,1857
"8086",1251,1862
"8087",1251,1883
"8088",1251,1892
"8089",1251,1893
"8090",1251,1901
"8091",1251,2122
"8092",1251,2369
"8093",1251,2378
"8094",1251,2476
"8095",1251,2494
"8096",1251,2605
"8097",1251,2662
"8098",1251,2793
"8099",1251,2818
"8100",1251,2822
"8101",1251,2958
"8102",1251,2964
"8103",1252,1309
"8104",1252,1415
"8105",1252,1709
"8106",1252,1856
"8107",1252,1923
"8108",1252,2280
"8109",1252,2325
"8110",1252,2339
"8111",1252,2342
"8112",1252,2369
"8113",1252,2389
"8114",1252,2475
"8115",1252,2578
"8116",1252,2673
"8117",1252,2754
"8118",1252,2787
"8119",1252,2830
"8120",1252,2926
"8121",1252,2976
"8122",1253,1300
"8123",1253,1560
"8124",1253,1674
"8125",1253,1720
"8126",1253,1800
"8127",1253,2066
"8128",1253,2067
"8129",1253,2104
"8130",1253,2208
"8131",1253,2504
"8132",1253,2650
"8133",1253,2652
"8134",1253,2740
"8135",1253,2826
"8136",1254,1323
"8137",1254,1420
"8138",1254,1472
"8139",1254,1710
"8140",1254,1878
"8141",1254,1879
"8142",1254,1922
"8143",1254,2059
"8144",1254,2171
"8145",1254,2263
"8146",1254,2320
"8147",1254,2341
"8148",1254,2364
"8149",1254,2367
"8150",1254,2368
"8151",1254,2423
"8152",1254,2468
"8153",1254,2743
"8154",1255,1470
"8155",1255,2061
"8156",1255,2121
"8157",1255,2129
"8158",1255,2138
"8159",1255,2172
"8160",1255,2325
"8161",1255,2382
"8162",1255,2398
"8163",1255,2425
"8164",1255,2436
"8165",1255,2460
"8166",1255,2515
"8167",1255,2710
"8168",1255,2872
"8169",1255,2920
"8170",1255,2975
"8171",1255,2977
"8172",1255,2978
"8173",1256,1473
"8174",1256,1553
"8175",1256,1607
"8176",1256,1627
"8177",1256,2481
"8178",1256,2512
"8179",1256,2653
"8180",1256,2864
"8181",1256,2871
"8182",1256,2888
"8183",1256,2976
"8184",1257,1472
"8185",1257,1558
"8186",1257,1627
"8187",1257,1717
"8188",1257,1895
"8189",1257,1898
"8190",1257,2106
"8191",1257,2398
"8192",1257,2524
"8193",1257,2886
"8194",1257,2943
"8195",1258,1546
"8196",1258,1584
"8197",1258,1586
"8198",1258,1897
"8199",1258,2106
"8200",1258,2381
"8201",1258,2697
"8202",1258,2871
"8203",1258,2977
"8204",1259,1295
"8205",1259,1459
"8206",1259,1470
"8207",1259,1723
"8208",1259,1867
"8209",1259,1877
"8210",1259,2078
"8211",1259,2102
"8212",1259,2168
"8213",1259,2462
"8214",1259,2477
"8215",1259,2876
"8216",1259,2885
"8217",1259,2911
"8218",1259,2973
"8219",1260,1666
"8220",1260,2000
"8221",1260,2211
