"","V1","V2"
"3895",450,1260
"3896",450,1906
"3897",450,2096
"3898",450,2297
"3899",450,2678
"3900",450,2847
"3901",451,533
"3902",451,628
"3903",451,656
"3904",451,1359
"3905",451,2276
"3906",451,2368
"3907",451,2370
"3908",451,2379
"3909",451,2520
"3910",451,2922
"3911",452,553
"3912",452,1359
"3913",452,1529
"3914",452,2518
"3915",452,2689
"3916",453,1406
"3917",453,2303
"3918",453,2607
"3919",453,2690
"3920",454,458
"3921",454,1225
"3922",454,1269
"3923",454,1662
"3924",454,2081
"3925",454,2224
"3926",454,2726
"3927",454,2848
"3928",455,2349
"3929",455,2366
"3930",455,2909
"3931",456,1309
"3932",456,1367
"3933",456,1402
"3934",456,1733
"3935",457,711
"3936",457,1849
"3937",458,2081
"3938",458,2851
"3939",459,1006
"3940",459,1313
"3941",459,1326
"3942",459,1341
"3943",459,1401
"3944",459,1433
"3945",459,1461
"3946",459,1471
"3947",459,1711
"3948",459,1713
"3949",459,1715
"3950",459,2499
"3951",459,2534
"3952",459,2860
"3953",459,2867
"3954",460,711
"3955",460,790
"3956",460,893
"3957",460,1343
"3958",460,1472
"3959",460,1878
"3960",460,2174
"3961",460,2217
"3962",460,2753
"3963",461,628
"3964",461,894
"3965",461,1118
"3966",461,1255
"3967",461,1343
"3968",461,1441
"3969",461,1627
"3970",461,1637
"3971",461,1869
"3972",461,2062
"3973",461,2360
"3974",461,2515
"3975",461,2547
"3976",461,2648
"3977",461,2883
"3978",462,634
"3979",462,644
"3980",462,863
"3981",462,919
"3982",462,1005
"3983",462,1008
"3984",462,1127
"3985",462,1340
"3986",462,1474
"3987",462,2058
"3988",462,2351
"3989",462,2482
"3990",462,2609
"3991",462,2884
"3992",462,2901
"3993",463,941
"3994",463,1877
"3995",463,1895
"3996",463,2347
"3997",463,2527
"3998",463,2771
"3999",464,468
"4000",464,1300
"4001",464,1532
"4002",464,1579
"4003",464,2425
"4004",464,2517
"4005",464,2606
"4006",464,2610
"4007",464,2765
"4008",464,2823
"4009",464,2865
"4010",465,710
"4011",465,1394
"4012",465,1762
"4013",465,1779
"4014",465,1851
"4015",465,2008
"4016",465,2264
"4017",465,2391
"4018",465,2603
"4019",465,2610
"4020",465,2836
"4021",466,635
"4022",466,868
"4023",466,1254
"4024",466,1306
"4025",466,1347
"4026",466,1387
"4027",466,1391
"4028",466,1602
"4029",466,1845
"4030",466,2583
"4031",466,2602
"4032",466,2677
"4033",467,481
"4034",467,740
"4035",467,929
"4036",467,960
"4037",467,1555
"4038",467,1599
"4039",467,1715
"4040",467,2102
"4041",467,2151
"4042",467,2413
"4043",467,2665
"4044",467,2743
"4045",467,2852
"4046",467,2910
"4047",468,643
"4048",468,769
"4049",468,780
"4050",468,1363
"4051",468,1370
"4052",468,2350
"4053",468,2846
"4054",468,2851
"4055",468,2914
"4056",469,719
"4057",469,785
"4058",469,804
"4059",469,830
"4060",469,909
"4061",469,1089
"4062",469,1847
"4063",469,2957
"4064",470,789
"4065",470,1113
"4066",470,2023
"4067",470,2210
"4068",470,2214
"4069",470,2236
"4070",470,2246
"4071",470,2811
"4072",471,475
"4073",471,505
"4074",471,865
"4075",471,963
"4076",471,1090
"4077",471,1263
"4078",471,1347
"4079",471,1387
"4080",471,1564
"4081",471,1584
"4082",471,1807
"4083",471,1856
"4084",471,2169
"4085",471,2572
"4086",471,2855
"4087",471,2932
"4088",472,601
"4089",472,1325
"4090",472,1547
"4091",472,1881
"4092",472,2281
"4093",472,2397
"4094",472,2460
"4095",472,2518
"4096",472,2610
"4097",472,2846
"4098",473,1086
"4099",473,1558
"4100",473,1852
"4101",473,1903
"4102",473,2169
"4103",473,2520
"4104",473,2691
"4105",473,2776
"4106",473,2843
"4107",473,2847
"4108",474,1104
"4109",474,1123
"4110",474,1401
"4111",474,1414
"4112",474,1538
"4113",474,1722
"4114",474,1735
"4115",474,2070
"4116",474,2506
"4117",474,2681
"4118",474,2857
"4119",475,735
"4120",475,1994
"4121",475,2332
"4122",475,2394
"4123",476,520
"4124",476,690
"4125",476,951
"4126",476,1395
"4127",476,2041
"4128",476,2078
"4129",476,2101
"4130",476,2853
"4131",477,514
"4132",477,792
"4133",477,868
"4134",477,1352
"4135",477,1453
"4136",477,1711
"4137",477,2095
"4138",477,2400
"4139",477,2610
"4140",477,2737
"4141",477,2806
"4142",477,2948
"4143",478,1762
"4144",479,1360
"4145",479,1830
"4146",479,1891
"4147",479,2690
"4148",480,1529
"4149",480,2100
"4150",480,2449
"4151",480,2960
"4152",481,518
"4153",481,1251
"4154",481,1357
"4155",481,2221
"4156",481,2332
"4157",482,1902
"4158",483,2257
"4159",484,880
"4160",484,2274
"4161",484,2295
"4162",486,1413
"4163",486,1439
"4164",486,2041
"4165",486,2256
"4166",486,2394
"4167",487,944
"4168",487,1476
"4169",488,1791
"4170",489,1416
"4171",490,1020
"4172",490,1781
"4173",490,1836
"4174",490,2049
"4175",490,2054
"4176",491,514
"4177",492,788
"4178",492,1746
"4179",492,2217
"4180",492,2734
"4181",493,968
"4182",493,1257
"4183",493,1453
"4184",493,1667
"4185",493,2222
"4186",494,1815
"4187",494,2210
"4188",494,2234
"4189",494,2588
"4190",494,2872
"4191",495,951
"4192",495,2031
"4193",496,2459
"4194",497,1581
"4195",497,1720
"4196",497,1839
"4197",497,2040
"4198",497,2223
"4199",497,2715
"4200",498,1247
"4201",498,2835
"4202",499,615
"4203",499,1446
"4204",499,1644
"4205",499,2461
"4206",499,2526
"4207",500,733
"4208",500,1269
"4209",500,2515
"4210",501,703
"4211",501,1244
"4212",501,1539
"4213",501,1751
"4214",502,2097
"4215",503,2000
"4216",504,2235
"4217",505,739
"4218",505,1284
"4219",505,1548
"4220",505,2235
"4221",505,2727
"4222",507,2187
"4223",508,1022
"4224",508,1227
"4225",508,1254
"4226",508,1656
"4227",508,2140
"4228",508,2594
"4229",509,765
"4230",509,974
"4231",509,1097
"4232",509,1098
"4233",509,1917
"4234",509,2106
"4235",509,2324
"4236",509,2325
"4237",509,2333
"4238",509,2600
"4239",509,2754
"4240",509,2869
"4241",510,969
"4242",510,1060
"4243",510,1809
"4244",510,2306
"4245",510,2747
"4246",511,576
"4247",511,840
"4248",511,859
"4249",511,878
"4250",511,1063
"4251",511,1139
"4252",511,1315
"4253",511,1552
"4254",511,1856
"4255",511,2337
"4256",511,2651
"4257",512,709
"4258",512,1241
"4259",512,1627
"4260",512,1918
"4261",512,2115
"4262",512,2149
"4263",512,2476
"4264",512,2793
"4265",513,631
"4266",513,1262
"4267",513,1310
"4268",513,1710
"4269",513,2129
"4270",513,2653
"4271",513,2666
"4272",514,521
"4273",514,785
"4274",514,2244
"4275",514,2692
"4276",515,1395
"4277",515,2268
"4278",515,2654
"4279",516,2164
"4280",516,2283
"4281",516,2742
"4282",517,1087
"4283",517,1254
"4284",517,2369
"4285",518,1031
"4286",518,1091
"4287",518,1119
"4288",518,2306
"4289",518,2851
"4290",519,1392
"4291",519,1469
"4292",519,1595
"4293",519,2002
"4294",519,2209
"4295",519,2719
"4296",520,2657
"4297",520,2659
"4298",520,2724
"4299",520,2956
"4300",521,814
"4301",521,1089
"4302",521,1150
"4303",521,2168
"4304",522,625
"4305",522,1102
"4306",522,2735
"4307",523,1454
"4308",524,2366
"4309",524,2786
"4310",524,2845
"4311",524,2858
"4312",525,880
"4313",525,963
"4314",525,1116
"4315",525,1524
"4316",525,1904
"4317",525,2559
"4318",525,2703
"4319",525,2870
"4320",526,924
"4321",526,953
"4322",526,2071
"4323",526,2349
"4324",526,2713
"4325",526,2846
"4326",526,2924
"4327",527,584
"4328",527,945
"4329",527,1866
"4330",528,1943
"4331",530,1804
"4332",530,2369
"4333",531,995
"4334",531,1599
"4335",531,1861
"4336",531,1964
"4337",531,2249
"4338",533,1564
"4339",533,2037
"4340",533,2873
"4341",534,683
"4342",534,1701
"4343",534,1891
"4344",534,2783
"4345",535,2563
"4346",536,1424
"4347",536,1780
"4348",536,2259
"4349",537,876
"4350",537,1602
"4351",537,1736
"4352",537,2061
"4353",538,967
"4354",538,1251
"4355",538,1278
"4356",538,1521
"4357",538,1844
"4358",538,1857
"4359",538,2036
"4360",538,2702
"4361",538,2936
"4362",539,1185
"4363",539,1300
"4364",539,1583
"4365",540,2952
"4366",541,1569
"4367",542,1669
"4368",542,1885
"4369",542,2032
"4370",542,2690
"4371",542,2692
"4372",543,792
"4373",543,1019
"4374",543,2032
"4375",543,2263
"4376",543,2569
"4377",543,2835
"4378",543,2862
"4379",545,1968
"4380",546,2739
"4381",547,661
"4382",547,1013
"4383",547,1281
"4384",547,1738
"4385",548,2527
"4386",549,1257
"4387",549,2243
"4388",549,2244
"4389",549,2575
"4390",549,2613
"4391",549,2745
"4392",550,671
"4393",550,1864
"4394",551,1189
"4395",552,1530
"4396",553,824
"4397",553,921
"4398",553,1412
"4399",553,1675
"4400",553,2593
"4401",555,1734
"4402",555,1796
"4403",555,2807
"4404",556,1943
"4405",556,1963
"4406",556,2784
"4407",558,848
"4408",558,2498
"4409",560,663
"4410",560,1347
"4411",560,1690
"4412",560,2252
"4413",561,2131
"4414",561,2941
"4415",562,1797
"4416",563,741
"4417",563,1150
"4418",563,2046
"4419",563,2122
"4420",563,2739
"4421",564,1467
"4422",564,1734
"4423",564,2249
"4424",565,1958
"4425",565,2244
"4426",566,1421
"4427",566,1787
"4428",566,2245
"4429",567,1620
"4430",567,1780
"4431",567,2231
"4432",569,2056
"4433",570,2590
"4434",570,2656
"4435",571,2792
"4436",572,1062
"4437",572,1815
"4438",572,2244
"4439",574,1136
"4440",574,1412
"4441",575,670
"4442",575,728
"4443",575,2028
"4444",575,2527
"4445",576,956
"4446",576,1721
"4447",577,806
"4448",578,1290
"4449",579,1960
"4450",580,1359
"4451",580,1539
"4452",580,2609
"4453",580,2655
"4454",581,1084
"4455",581,2869
"4456",582,1297
"4457",583,1710
"4458",584,1727
"4459",584,2129
"4460",584,2271
"4461",584,2888
"4462",586,1976
"4463",586,2715
"4464",587,2885
"4465",588,2256
"4466",589,2254
"4467",589,2375
"4468",589,2693
"4469",590,2215
"4470",591,679
"4471",591,2328
"4472",592,1610
"4473",592,2220
"4474",592,2709
"4475",593,845
"4476",593,2056
"4477",593,2268
"4478",593,2401
"4479",593,2407
"4480",593,2720
"4481",595,1796
"4482",595,1808
"4483",595,2700
"4484",596,687
"4485",596,964
"4486",596,979
"4487",596,1195
"4488",597,2058
"4489",598,2723
"4490",598,2932
"4491",600,2316
"4492",601,743
"4493",601,882
"4494",601,1630
"4495",601,2103
"4496",601,2690
"4497",602,2255
"4498",602,2363
"4499",603,1348
"4500",604,2684
"4501",605,726
"4502",605,918
"4503",605,1903
"4504",605,2426
"4505",606,1063
"4506",606,1796
"4507",607,1062
"4508",607,1435
"4509",607,2330
"4510",608,772
"4511",608,1209
"4512",608,2221
"4513",608,2635
"4514",609,2386
"4515",609,2579
"4516",610,2799
"4517",611,956
"4518",611,966
"4519",611,1401
"4520",611,1566
"4521",611,1594
"4522",611,1898
"4523",613,1467
"4524",614,1688
"4525",614,1972
"4526",619,1298
"4527",619,1633
"4528",619,1946
"4529",619,2466
"4530",620,992
"4531",620,1020
"4532",621,1553
"4533",621,1991
"4534",621,2424
"4535",622,2389
"4536",623,698
"4537",623,964
"4538",623,1011
"4539",623,1455
"4540",623,1471
"4541",623,1581
"4542",623,1721
"4543",623,1809
"4544",623,2109
"4545",623,2312
"4546",623,2593
"4547",624,968
"4548",624,1247
"4549",624,1473
"4550",624,1625
"4551",624,1855
"4552",624,2059
"4553",624,2586
"4554",624,2692
"4555",624,2728
"4556",624,2754
"4557",625,679
"4558",625,841
"4559",625,1010
"4560",625,1447
"4561",625,1734
"4562",625,2077
"4563",625,2323
"4564",625,2461
"4565",625,2471
"4566",625,2693
"4567",625,2783
"4568",626,921
"4569",626,1721
"4570",626,2032
"4571",626,2750
"4572",626,2775
"4573",627,870
"4574",627,1011
"4575",627,1445
"4576",627,1612
"4577",627,1900
"4578",627,1936
"4579",627,2742
"4580",627,2750
"4581",628,1622
"4582",628,1950
"4583",628,2001
"4584",628,2125
"4585",628,2871
"4586",628,2875
"4587",630,1009
"4588",630,1159
"4589",630,1432
"4590",630,1476
"4591",630,1570
"4592",630,2875
"4593",631,1068
"4594",631,1290
"4595",631,1422
"4596",631,1601
"4597",632,817
"4598",632,1004
"4599",632,1325
"4600",632,1385
"4601",632,1448
"4602",632,1464
"4603",632,1527
"4604",632,2271
"4605",632,2512
"4606",633,1022
"4607",633,1865
"4608",633,2423
"4609",633,2790
"4610",633,2850
"4611",634,966
"4612",634,2644
"4613",634,2871
"4614",635,1135
"4615",635,1312
"4616",635,1382
"4617",635,2467
"4618",635,2869
"4619",635,2888
"4620",635,2926
"4621",636,1007
"4622",636,1550
"4623",636,2120
"4624",637,1345
"4625",637,1385
"4626",637,1509
"4627",637,1904
"4628",637,2580
"4629",637,2700
"4630",638,1257
"4631",638,1723
"4632",638,2087
"4633",638,2530
"4634",638,2870
"4635",639,1849
"4636",639,1949
"4637",639,2324
"4638",639,2407
"4639",639,2572
"4640",639,2867
"4641",639,2887
"4642",640,917
"4643",640,1855
"4644",640,2611
"4645",640,2928
"4646",641,712
"4647",641,965
"4648",641,1134
"4649",641,1611
"4650",641,2163
"4651",641,2461
"4652",641,2523
"4653",641,2962
"4654",642,1410
"4655",642,1434
"4656",642,1470
"4657",642,1622
"4658",642,2481
"4659",643,1381
"4660",643,1448
"4661",643,1713
"4662",643,2421
"4663",643,2870
"4664",644,1006
"4665",644,1007
"4666",644,2393
"4667",644,2727
"4668",645,1448
"4669",645,1741
"4670",645,2038
"4671",645,2316
"4672",645,2744
"4673",646,1012
"4674",646,1021
"4675",646,1458
"4676",646,1613
"4677",646,1723
"4678",646,2171
"4679",646,2327
"4680",646,2647
"4681",646,2869
"4682",647,787
"4683",647,940
"4684",647,1249
"4685",647,1312
"4686",647,1382
"4687",647,1406
"4688",647,1456
"4689",647,2859
"4690",648,1114
"4691",648,1342
"4692",648,1428
"4693",648,1447
"4694",648,1569
"4695",648,1575
"4696",648,1793
"4697",648,2077
"4698",648,2957
"4699",648,2963
"4700",648,2975
"4701",649,1004
"4702",649,1010
"4703",649,1247
"4704",649,1345
"4705",649,2120
"4706",650,785
"4707",650,969
"4708",650,1220
"4709",650,1621
"4710",650,1637
"4711",650,2128
"4712",650,2244
"4713",650,2321
"4714",650,2644
"4715",650,2841
"4716",651,946
"4717",651,1038
"4718",651,1855
"4719",651,1862
"4720",651,2120
"4721",651,2461
"4722",651,2509
"4723",651,2618
"4724",651,2729
"4725",651,2735
"4726",652,1081
"4727",652,2045
"4728",652,2210
"4729",652,2274
"4730",652,2367
"4731",652,2660
"4732",652,2963
"4733",653,664
"4734",653,958
"4735",653,962
"4736",653,1250
"4737",653,1367
"4738",653,1845
"4739",653,2086
"4740",653,2475
"4741",653,2779
"4742",654,1635
"4743",654,2007
"4744",654,2598
"4745",654,2962
"4746",655,1730
"4747",655,2686
"4748",656,1470
"4749",656,1709
"4750",656,2250
"4751",656,2314
"4752",656,2349
"4753",656,2702
"4754",656,2805
"4755",657,940
"4756",657,1074
"4757",657,1098
"4758",657,1474
"4759",657,1782
"4760",657,1876
"4761",657,2528
"4762",657,2801
"4763",657,2903
"4764",658,936
"4765",658,1100
"4766",658,2106
"4767",658,2597
"4768",658,2783
"4769",658,2800
"4770",659,692
"4771",659,729
"4772",659,1787
"4773",659,1878
"4774",659,2757
"4775",660,971
"4776",660,1033
"4777",660,1057
"4778",660,1062
"4779",660,1348
"4780",660,1643
"4781",660,2008
"4782",660,2073
"4783",660,2208
"4784",660,2267
"4785",660,2384
"4786",660,2660
"4787",660,2806
"4788",660,2832
"4789",661,689
"4790",661,784
"4791",661,885
"4792",661,962
"4793",661,967
"4794",661,971
"4795",661,1134
"4796",661,1138
"4797",661,1289
"4798",661,1322
"4799",661,1432
"4800",661,1568
"4801",661,1710
"4802",661,1742
"4803",661,1778
"4804",661,1790
"4805",661,1855
"4806",661,1955
"4807",661,2125
"4808",661,2161
"4809",661,2369
"4810",661,2539
"4811",661,2650
"4812",661,2740
"4813",662,680
"4814",662,822
"4815",662,969
"4816",662,1259
"4817",662,1322
"4818",662,1424
"4819",662,1451
"4820",662,1543
"4821",662,1618
"4822",662,1709
"4823",662,1947
"4824",662,2069
"4825",662,2097
"4826",662,2305
"4827",662,2314
"4828",662,2597
"4829",662,2644
"4830",662,2667
"4831",662,2741
"4832",662,2972
"4833",663,971
"4834",663,1116
"4835",663,1321
"4836",663,1323
"4837",663,1493
"4838",663,1721
"4839",663,1731
"4840",663,2064
"4841",663,2319
"4842",663,2340
"4843",663,2407
"4844",663,2647
"4845",663,2658
"4846",663,2696
"4847",663,2846
"4848",663,2886
"4849",663,2956
"4850",664,700
"4851",664,747
"4852",664,885
"4853",664,911
"4854",664,1083
"4855",664,1357
"4856",664,1390
"4857",664,1556
"4858",664,1572
"4859",664,1730
"4860",664,1859
"4861",664,1879
"4862",664,1974
"4863",664,2271
"4864",664,2302
"4865",664,2306
"4866",664,2323
"4867",664,2330
"4868",664,2509
"4869",664,2528
"4870",664,2530
"4871",664,2581
"4872",664,2658
"4873",664,2790
"4874",664,2811
"4875",665,807
"4876",665,1082
"4877",665,1161
"4878",665,1277
"4879",665,1402
"4880",665,1413
"4881",665,1441
"4882",665,1549
"4883",665,1556
"4884",665,1603
"4885",665,2064
"4886",665,2082
"4887",665,2103
"4888",665,2158
"4889",665,2245
"4890",665,2529
"4891",665,2744
"4892",665,2789
"4893",665,2971
"4894",666,856
"4895",666,1084
"4896",666,1315
"4897",666,1958
"4898",666,2127
"4899",667,1023
"4900",667,1334
"4901",667,1409
"4902",667,1466
"4903",667,2115
"4904",667,2315
"4905",668,842
"4906",668,951
"4907",668,1195
"4908",668,1599
"4909",668,1710
"4910",669,1098
"4911",669,1321
"4912",669,1412
"4913",669,2526
"4914",669,2563
"4915",669,2749
"4916",670,850
"4917",670,873
"4918",670,1097
"4919",671,749
"4920",671,1099
"4921",671,1234
"4922",671,1359
"4923",671,1562
"4924",671,1981
"4925",671,2948
"4926",671,2952
"4927",672,866
"4928",672,1280
"4929",672,1333
"4930",672,1435
"4931",672,1465
"4932",672,1467
"4933",672,1555
"4934",672,2208
"4935",672,2260
"4936",672,2335
"4937",672,2449
"4938",673,879
"4939",673,881
"4940",673,1057
"4941",673,1078
"4942",673,1219
"4943",673,1286
"4944",673,1469
"4945",673,2210
"4946",673,2343
"4947",673,2362
"4948",673,2833
"4949",674,1135
"4950",674,1379
"4951",674,2697
"4952",674,2776
"4953",675,690
"4954",675,762
"4955",675,790
"4956",675,880
"4957",675,890
"4958",675,1710
"4959",675,1845
"4960",675,1940
"4961",675,1958
"4962",675,2052
"4963",675,2105
"4964",675,2108
"4965",675,2593
"4966",675,2642
"4967",676,772
"4968",676,1162
"4969",676,1955
"4970",676,1959
"4971",676,2066
"4972",676,2261
"4973",676,2661
"4974",676,2945
"4975",677,1059
"4976",677,1466
"4977",677,1508
"4978",677,1573
"4979",677,1854
"4980",677,2396
"4981",677,2602
"4982",677,2603
"4983",677,2604
"4984",677,2701
"4985",677,2923
"4986",678,1205
"4987",678,1825
"4988",678,2028
"4989",678,2045
"4990",678,2270
"4991",678,2563
"4992",678,2946
"4993",679,946
"4994",679,1226
"4995",679,1574
"4996",679,1624
"4997",679,1960
"4998",679,2104
"4999",679,2380
"5000",679,2562
"5001",679,2723
"5002",679,2942
"5003",680,1098
"5004",680,1414
"5005",680,1438
"5006",680,2516
"5007",680,2524
"5008",680,2782
"5009",681,1291
"5010",681,1414
"5011",681,1584
"5012",681,1736
"5013",681,2181
"5014",682,1136
"5015",682,1936
"5016",682,2068
"5017",682,2396
"5018",682,2408
"5019",682,2441
"5020",682,2599
"5021",682,2692
"5022",683,818
"5023",683,1211
"5024",683,1460
"5025",683,2176
"5026",683,2447
"5027",683,2866
"5028",684,754
"5029",684,920
"5030",684,1702
"5031",684,1892
"5032",684,2037
"5033",684,2055
"5034",684,2561
"5035",684,2563
"5036",684,2582
"5037",685,813
"5038",685,1373
"5039",685,1712
"5040",685,1798
"5041",685,1959
"5042",685,2257
"5043",685,2440
"5044",685,2519
"5045",685,2528
"5046",686,747
"5047",686,950
"5048",686,1227
"5049",686,1235
"5050",686,1960
"5051",686,2008
"5052",686,2255
"5053",686,2406
"5054",686,2409
"5055",686,2513
"5056",686,2845
"5057",687,1184
"5058",687,1223
"5059",687,1232
"5060",687,1428
"5061",687,1511
"5062",687,1559
"5063",687,1999
"5064",687,2066
"5065",687,2130
"5066",687,2216
"5067",688,831
"5068",688,1211
"5069",688,1350
"5070",688,1801
"5071",688,1901
"5072",688,2238
"5073",688,2278
"5074",688,2421
"5075",688,2464
"5076",688,2799
"5077",689,1064
"5078",689,1126
"5079",689,1184
"5080",689,1322
"5081",689,1438
"5082",689,1493
"5083",689,1562
"5084",689,1604
"5085",689,1982
"5086",689,2327
"5087",689,2340
"5088",689,2415
"5089",689,2710
"5090",689,2926
"5091",689,2935
"5092",690,696
"5093",690,1426
"5094",690,1569
"5095",690,1831
"5096",690,2161
"5097",690,2239
"5098",690,2271
"5099",690,2300
"5100",690,2778
"5101",690,2978
"5102",691,1082
"5103",691,1338
"5104",691,1943
"5105",691,2414
"5106",691,2566
"5107",691,2641
"5108",691,2705
"5109",691,2777
"5110",692,693
"5111",692,795
"5112",692,826
"5113",692,1111
"5114",692,1185
"5115",692,1424
"5116",692,2529
"5117",692,2597
"5118",692,2754
"5119",693,794
"5120",693,1083
"5121",693,1317
"5122",693,1800
"5123",693,1942
"5124",693,1947
"5125",693,2044
"5126",693,2052
"5127",693,2066
"5128",693,2072
"5129",693,2243
"5130",693,2264
"5131",693,2453
"5132",693,2638
"5133",693,2694
"5134",693,2847
"5135",693,2952
"5136",694,702
"5137",694,1027
"5138",694,1066
"5139",694,1190
"5140",694,1234
"5141",694,2029
"5142",694,2094
"5143",694,2700
"5144",695,1152
"5145",695,1333
"5146",695,1709
"5147",695,1803
"5148",695,1945
"5149",695,1963
"5150",695,2525
"5151",695,2561
"5152",696,756
"5153",696,1060
"5154",696,1277
"5155",696,1710
"5156",696,2119
"5157",696,2124
"5158",696,2229
"5159",696,2341
"5160",696,2387
"5161",696,2824
"5162",696,2889
"5163",696,2946
"5164",697,845
"5165",697,870
"5166",697,888
"5167",697,1231
"5168",697,1786
"5169",697,1898
"5170",697,1957
"5171",697,2377
"5172",697,2976
"5173",698,882
"5174",698,1336
"5175",698,1502
"5176",698,1503
"5177",698,1573
"5178",698,2432
"5179",698,2669
"5180",699,850
"5181",699,931
"5182",699,952
"5183",699,1696
"5184",699,1729
"5185",699,1780
"5186",699,1783
"5187",699,2588
"5188",700,1273
"5189",700,1278
"5190",700,1355
"5191",700,1427
"5192",700,1581
"5193",700,1620
"5194",700,1905
"5195",700,1984
"5196",700,1992
"5197",700,2706
"5198",700,2715
"5199",700,2739
"5200",700,2750
"5201",700,2873
"5202",700,2880
"5203",701,990
"5204",701,1345
"5205",701,1367
"5206",701,1710
"5207",701,1798
"5208",701,1960
"5209",701,2906
"5210",702,715
"5211",702,963
"5212",702,1073
"5213",702,1367
"5214",702,1368
"5215",702,1504
"5216",702,1710
"5217",702,1959
"5218",702,2308
"5219",702,2491
"5220",702,2907
"5221",703,711
"5222",703,919
"5223",703,954
"5224",703,967
"5225",703,1020
"5226",703,1097
"5227",703,1137
"5228",703,1159
"5229",703,1259
"5230",703,1339
"5231",703,1408
"5232",703,1495
"5233",703,1556
"5234",703,1627
"5235",703,1737
"5236",703,2031
"5237",703,2129
"5238",703,2309
"5239",703,2339
"5240",703,2343
"5241",703,2438
"5242",703,2666
"5243",703,2882
"5244",703,2888
"5245",704,862
"5246",704,970
"5247",704,1322
"5248",704,1330
"5249",704,1425
"5250",704,1712
"5251",704,1720
"5252",704,1807
"5253",704,2082
"5254",704,2255
"5255",704,2298
"5256",704,2598
"5257",704,2658
"5258",704,2746
"5259",704,2753
"5260",704,2838
"5261",704,2862
"5262",704,2900
"5263",704,2939
"5264",704,2957
"5265",704,2959
"5266",705,1316
"5267",705,1323
"5268",705,1342
"5269",705,1411
"5270",705,1468
"5271",705,1566
"5272",705,1752
"5273",705,2163
"5274",705,2208
"5275",705,2293
"5276",705,2327
"5277",705,2337
"5278",705,2340
"5279",705,2386
"5280",705,2568
"5281",705,2775
"5282",706,1008
"5283",706,1276
"5284",706,1323
"5285",706,1378
"5286",706,1429
"5287",706,1600
"5288",706,1739
"5289",706,2064
"5290",706,2522
"5291",706,2659
"5292",706,2773
"5293",706,2786
"5294",706,2831
"5295",706,2956
"5296",707,857
"5297",707,863
"5298",707,880
"5299",707,1198
"5300",707,1225
"5301",707,1253
"5302",707,1338
"5303",707,1550
"5304",707,1558
"5305",707,1645
"5306",707,1729
"5307",707,2161
"5308",707,2605
"5309",707,2783
"5310",708,823
"5311",708,942
"5312",708,963
"5313",708,1004
"5314",708,1132
"5315",708,1270
"5316",708,1411
"5317",708,1545
"5318",708,1607
"5319",708,1839
"5320",708,1867
"5321",708,1933
"5322",708,2153
"5323",708,2292
"5324",708,2593
"5325",708,2796
"5326",708,2866
"5327",708,2959
"5328",708,2972
"5329",709,887
"5330",709,1115
"5331",709,1258
"5332",709,1414
"5333",709,1484
"5334",709,1513
"5335",709,1557
"5336",709,1621
"5337",709,1733
"5338",709,1807
"5339",709,1863
"5340",709,2195
"5341",709,2239
"5342",709,2282
"5343",709,2529
"5344",709,2637
"5345",709,2717
"5346",709,2750
"5347",709,2873
"5348",709,2927
"5349",709,2961
"5350",710,1012
"5351",710,1108
"5352",710,1138
"5353",710,1179
"5354",710,1259
"5355",710,1374
"5356",710,1402
"5357",710,1551
"5358",710,1592
"5359",710,1625
"5360",710,1741
"5361",710,2005
"5362",710,2249
"5363",710,2340
"5364",710,2412
"5365",710,2441
"5366",710,2482
"5367",710,2716
"5368",710,2785
"5369",710,2790
"5370",710,2848
"5371",710,2898
"5372",711,770
"5373",711,798
"5374",711,902
"5375",711,1221
"5376",711,1265
"5377",711,1466
"5378",711,1929
"5379",711,2073
"5380",711,2074
"5381",711,2091
"5382",711,2260
"5383",711,2605
"5384",711,2666
"5385",711,2747
"5386",711,2813
"5387",712,1410
"5388",712,1439
"5389",712,1444
"5390",712,1739
"5391",712,2210
"5392",712,2367
"5393",712,2386
"5394",712,2413
"5395",712,2601
"5396",712,2761
"5397",712,2802
"5398",712,2961
"5399",713,2214
"5400",714,1299
"5401",714,1365
"5402",714,1873
"5403",714,2214
"5404",714,2238
"5405",715,958
"5406",715,1253
"5407",715,1567
"5408",715,1654
"5409",715,2064
"5410",715,2148
"5411",715,2679
"5412",716,2245
"5413",716,2681
"5414",717,838
"5415",717,1512
"5416",717,1793
"5417",717,2245
"5418",718,1972
"5419",718,2216
"5420",718,2681
"5421",718,2705
"5422",720,2609
"5423",721,1252
"5424",721,2952
"5425",722,745
"5426",722,2632
"5427",723,1377
"5428",723,1850
"5429",723,1852
"5430",723,2207
"5431",724,839
"5432",724,867
"5433",724,1172
"5434",724,1733
"5435",724,2216
"5436",725,1347
"5437",725,2209
"5438",725,2800
"5439",726,2090
"5440",727,759
"5441",728,1455
"5442",728,2835
"5443",728,2850
"5444",729,824
"5445",730,1351
"5446",731,1976
"5447",732,2731
"5448",734,1948
"5449",735,1090
"5450",735,1316
"5451",735,1375
"5452",735,1850
"5453",736,2608
"5454",737,1259
"5455",738,2764
"5456",739,2607
"5457",740,1356
"5458",740,1766
"5459",741,1062
"5460",741,1083
"5461",741,1837
"5462",741,1863
"5463",741,2368
"5464",742,2021
"5465",743,762
"5466",743,1314
"5467",743,1356
"5468",743,1424
"5469",743,1428
"5470",743,1432
"5471",743,1570
